公司,,17嘉鱼01,2017-01-12,59,5,87115,4719,32,39,69,是,2017年第一期嘉鱼县城镇建设投资有限公司城市停车场建设专项债券募集说明书_2816289368251457.txt
中国中材股份有限公司,,中诚信,2017-01-12,103,8,206406,7559,31,52,81,是,中国中材股份有限公司2017年公开发行公司债券募集说明书_2815441384908830.txt
水城县城市投资开发有限责任公司,,16水城城投债,2017-01-10,56,5,67949,3611,23,29,50,是,2016年水城县城市投资开发有限责任公司公司债券募集说明书_2813683877531559.txt
乐平市国有资产经营管理有限公司,,16乐平国资债,2017-01-10,53,7,81460,4266,31,32,55,是,2016年乐平市国有资产经营管理有限公司公司债券募集说明书_2813552279602300.txt
宁德市交通投资集团有限公司,,16宁德交投债02,2017-01-06,41,4,109012,2374,16,21,32,是,2016年第二期宁德市交通投资集团有限公司公司债券募集说明书_2810218728317068.txt
南昌经济技术开发区投资控股有限公司,,兴业证券,2017-01-04,57,8,65366,5237,30,44,69,是,2016年南昌经济技术开发区投资控股有限公司公司债券募集说明书_2805051582814501.txt
青岛昌阳投资开发有限公司,,16青昌阳债,2016-12-30,44,4,45644,3478,26,28,46,是,2016年青岛昌阳投资开发有限公司公司债券募集说明书_2802478248819705.txt
北京首都创业集团有限公司,,16首创集团可续期债02,2016-12-30,133,7,153621,9164,56,62,118,是,2016年第二期北京首都创业集团有限公司可续期公司债券募集说明书_2803316733569105.txt
分宜县城市建设投资开发有限公司,,16分宜专项债,2016-12-30,62,4,71058,2823,18,28,39,是,2016年分宜县城市建设投资开发有限公司双创孵化专项债券募集说明书_2804211686421388.txt
建湖县城市建设投资有限公司,,16建湖棚改项目债,2016-12-29,39,7,88089,3488,19,26,46,是,2016年建湖县城市建设投资有限公司项目收益债券募集说明书_2802450083482224.txt
韩城市城市建设投资开发有限责任公司,,16韩城城投债,2016-12-29,49,11,98836,4226,27,36,53,是,2016年韩城市城市建设投资开发有限责任公司公司债券募集说明书_2802455488136836.txt
东县新天地投资发展有限公司,,16如东公租项目债,2016-12-29,43,8,76835,2767,18,22,37,是,2016年如东县新天地投资发展有限公司项目收益债券募集说明书_2802475998058049.txt
衡东县城市建设投资开发有限公司,,16衡东专项债,2016-12-28,44,2,76923,3485,26,25,40,是,2016年衡东县城市建设投资开发有限公司综合养老产业和城市停车场建设专项债券募集说明书_2802608969470828.txt
公司,,16荆门管廊项目债,2016-12-27,80,18,105457,2986,17,27,37,是,2016年荆门市城市建设投资公司漳河新区北片区综合管廊工程项目收益债券募集说明书_2797226474810517.txt
东县金鑫交通工程建设投资有限公司,,16金鑫债,2016-12-23,47,8,70355,4901,29,33,76,是,2016年如东县金鑫交通工程建设投资有限公司公司债券募集说明书_2798131048706131.txt
东县金鑫交通工程建设投资有限公司,,16金鑫债,2016-12-23,47,8,70355,4901,29,33,76,是,2016年如东县金鑫交通工程建设投资有限公司公司债券募集说明书_2798131581796373.txt
滨州市沾化区宏达投资经营有限公司,,16沾化债,2016-12-23,53,7,78391,3373,29,30,47,是,2016年滨州市沾化区宏达投资经营有限公司公司债券募集说明书_2797262493204654.txt
兴安盟城市发展投资经营有限责任公司,,15兴安债,2016-12-23,48,4,66082,3093,20,25,39,是,2015年兴安盟城市发展投资经营有限责任公司公司债券募集说明书_2796410992341585.txt
江市城市投资集团有限公司,,16牡城投债01,2016-12-21,44,4,90240,4996,28,39,64,是,2016年第一期牡丹江市城市投资集团有限公司公司债券募集说明书_2795589765985916.txt
江市城市投资集团有限公司,,16牡城投债02,2016-12-21,44,4,90557,4996,29,38,64,是,2016年第二期牡丹江市城市投资集团有限公司公司债券募集说明书_2795595033701142.txt
达州市投资有限公司,,16达州投资债01,2016-12-20,53,3,107541,3069,24,24,42,是,2016年第一期达州市投资有限公司公司债券募集说明书_2793034230496990.txt
浙江玉环城市建设集团有限公司,,16玉环城建债02,2016-12-20,57,3,76477,3901,34,30,56,是,2016年第二期浙江玉环城市建设集团有限公司公司债券募集说明书_2795558245094504.txt
临沂市城市资产经营开发有限公司,,16临沂城开债,2016-12-20,48,7,55897,3226,27,26,44,是,2016年临沂市城市资产经营开发有限公司公司债券募集说明书_2792954276683090.txt
鹤山市公营资产经营有限公司,,16鹤山公资债02,2016-12-16,81,10,163380,5317,32,37,58,是,2016年第二期鹤山市公营资产经营有限公司公司债券募集说明书_2791322130124548.txt
三明市国有资产投资经营公司,,16三明国投债,2016-12-14,50,12,101563,3739,25,35,46,是,2016年三明市国有资产投资经营公司企业债券募集说明书_2789384544013159.txt
扬州新盛投资发展有限公司,,,2016-12-14,74,8,136165,5036,24,37,69,是,扬州新盛投资发展有限公司2016年面向合格投资者公开发行公司债券募集说明书_2791069904902457.txt
宁波开发投资集团有限公司,,,2016-12-14,73,6,184642,5318,25,44,72,是,宁波开发投资集团有限公司公开发行2016年公司债券募集说明书（面向合格投资者）_2790429336820453.txt
库尔勒城市建设（集团）有限公司,,16库城建小微债,2016-12-14,93,12,74201,3820,27,31,52,是,2016年库尔勒城市建设（集团）有限责任公司小微企业增信集合债券募集说明书_2789570577800518.txt
公司,,16邵开建专项债,2016-12-09,46,6,83599,6497,38,51,83,是,2016年湖南邵东生态产业园开发建设投资有限责任公司城市地下综合管廊建设和城市停车场建设专项债券募集说明书_2786760442858368.txt
长沙金洲新城开发建设投资有限公司,,16金洲双创债,2016-12-09,43,8,65339,3913,24,32,52,是,2016年长沙金洲新城开发建设投资有限公司双创孵化专项债券募集说明书_2786762629887516.txt
合盛硅业股份有限公司,,IPO,2016-12-09,119,11,187446,10786,50,79,146,是,合盛硅业股份有限公司公开发行2016年第一期公司债券募集说明书_2785908863920516.txt
公司,,16新干管廊债,2016-12-09,51,3,59323,2394,16,23,34,是,2016年新干县城乡建设投资开发有限责任公司城市地下综合管廊建设专项债券募集说明书_2786028355284301.txt
江苏高淳经济开发区开发总公司,,16宁高发债02,2016-12-09,76,5,102618,5663,40,44,84,是,2016年第二期江苏高淳经济开发区开发总公司企业债券募集说明书_2786016268685382.txt
湖南城陵矶临港新区开发投资有限公司,,16湘临港债02,2016-12-08,33,5,70669,2237,17,17,32,是,2016年第二期湖南城陵矶临港新区开发投资有限公司公司债券募集说明书_2785028506815352.txt
京山县京诚投资开发有限公司,,16京诚债,2016-12-07,68,7,65230,3555,21,33,47,是,2016年京山县京诚投资开发有限公司公司债券募集说明书_2784297813467672.txt
遵义市红花岗城市建设投资经营有限公司,,16遵红城投债,2016-12-06,58,8,58484,5273,33,40,64,是,2016年遵义市红花岗城市建设投资经营有限公司公司债券募集说明书_2783458386141781.txt
合肥兴泰金融控股（集团）有限公司,,16兴泰小微债02,2016-12-05,112,9,84880,3525,29,30,42,是,2016年第二期合肥兴泰金融控股（集团）有限公司小微企业扶持债券募集说明书_2780945597927475.txt
华晨电力股份公司,,《募集说明书》,2016-12-05,83,4,122004,5198,33,42,64,是,华晨电力股份公司2016年公司债券募集说明书_2780881116119832.txt
公司,,,2016-12-01,0,0,61676,0,0,0,0,否,2016年第二期毕节市德溪建设开发投资有限公司城市地下综合管廊建设专项债券募集说明书_2779235455958063.txt
中国广核集团有限公司,,原子能公司,2016-12-01,109,5,184705,6147,37,42,80,是,中国广核集团有限公司2016年面向合格投资者公开发行公司债券募集说明书（第一期）_2779186387291965.txt
投资（集团）有限公司,,16贵阳停车场债02,2016-11-30,113,7,152253,10235,60,76,128,是,2016年第二期贵阳市城市建设投资（集团）有限公司城市停车场建设专项债券募集说明书_2778285401784060.txt
山东省经济开发投资公司,,16山东经投债,2016-11-29,55,4,54270,2264,16,16,32,是,2016年山东省经济开发投资公司企业债券募集说明书_2774846017288795.txt
遂宁市富源实业有限公司,,16遂宁富源债,2016-11-28,32,4,77955,3385,26,26,49,是,2016年遂宁市富源实业有限公司公司债券募集说明书_2774910623069953.txt
安顺市西秀区城镇投资发展有限公司,,16西秀债,2016-11-28,63,4,76988,3570,29,29,50,是,2016年安顺市西秀区城镇投资发展有限公司公司债券募集说明书_2774792487147469.txt
南京江宁城市建设集团有限公司,,16江宁城建债,2016-11-28,44,4,89760,2934,19,25,39,是,2016年南京江宁城市建设集团有限公司公司债券募集说明书_2774729634652511.txt
荆门市东宝区城乡建设投资有限公司,,16荆东宝债,2016-11-28,76,8,67929,4141,25,35,54,是,2016年荆门市东宝区城乡建设投资有限公司公司债券募集说明书_2774787786367360.txt
德清县建设投资有限公司,,16德清建投债,2016-11-25,73,6,72728,3666,25,27,52,是,2016年德清县建设投资有限公司公司债券募集说明书_2774680576064086.txt
公司,,,2016-11-25,0,0,110658,0,0,0,0,否,2016年河北中岳城市建设投资有限公司棚户区改造工程项目收益债券募集说明书_2773976343994233.txt
常州钟楼经济开发区投资建设有限公司,,16钟楼债,2016-11-25,45,5,63879,2772,20,23,43,是,2016年常州钟楼经济开发区投资建设有限公司公司债券募集说明书_2773929691715458.txt
成都市锦都工业建设投资有限公司,,16锦都债,2016-11-25,67,7,73651,3575,28,28,47,是,2016年成都市锦都工业建设投资有限公司公司债券募集说明书_2773928247248115.txt
娄底市万宝新区开发投资有限公司,,16万宝开投债01,2016-11-25,34,2,59240,3868,25,28,49,是,2016年第一期娄底市万宝新区开发投资有限公司公司债券募集说明书_2773054097359475.txt
七台河市城市建设投资发展有限公司,,16七城投,2016-11-24,50,5,65171,3585,23,24,49,是,2016年七台河市城市建设投资发展有限公司公司债券募集说明书_2773836452314443.txt
温州市铁路与轨道交通投资集团有限公司,,16温州铁投专项债,2016-11-24,60,4,90055,3816,26,32,51,是,2016年温州市铁路与轨道交通投资集团有限公司城市停车场建设专项债券募集说明书;_2772201340981594.txt
溧水经济技术开发总公司,,16溧水经开债,2016-11-23,77,3,88157,6438,44,51,85,是,2016年溧水经济技术开发总公司企业债券募集说明书_2772214514517670.txt
温州市瓯海新城建设开发有限公司,,16瓯海新城债,2016-11-22,79,4,80185,3547,27,28,45,是,2016年温州市瓯海新城建设开发有限公司城市停车场建设专项债券募集说明书_2768772349430021.txt
中国华能集团公司,,本次公司债券,2016-11-22,113,5,129691,8632,41,69,121,是,中国华能集团公司公开发行2016年公司债券募集说明书_2771384649644778.txt
山东省再担保集团股份有限公司,,中投保,2016-11-22,422,20,177244,6594,31,48,86,是,山东省再担保集团股份有限公司2016年公开发行公司债券募集说明书_2771395001088636.txt
马鞍山慈湖高新技术产业开发区投资发展有限公司,,16马高新债,2016-11-21,49,7,68943,3241,26,28,43,是,2016年马鞍山慈湖高新技术产业开发区投资发展有限公司公司债券募集说明书_2771265693763391.txt
安顺市西秀区城镇投资发展有限公司,,16西秀债,2016-11-18,63,4,76988,3570,29,29,50,是,2016年安顺市西秀区城镇投资发展有限公司公司债券募集说明书_2768809069708796.txt
恒力集团有限公司,,,2016-11-17,154,12,168735,7941,41,66,108,是,恒力集团有限公司公开发行2016年第一期公司债券募集说明书（以此为准）_2767781664387022.txt
重庆新梁投资开发（集团）有限公司,,16渝新梁债,2016-11-17,64,4,82870,4729,35,37,71,是,2016年重庆新梁投资开发（集团）有限公司公司债券募集说明书_2766329337311786.txt
广州港集团有限公司,,16广州港债03,2016-11-16,53,5,96159,4275,28,34,61,是,2016年第三期广州港集团有限公司城市停车场建设专项债券募集说明书_2767135871506883.txt
贵阳金阳建设投资（集团）有限 公司,,16金阳专项债01,2016-11-16,64,6,107402,3667,28,30,48,是,2016年第一期贵阳金阳建设投资（集团）有限公司城市停车场专项债券募集说明书_2766050043617170.txt
公司,,,2016-11-16,0,0,61797,0,0,0,0,否,2016年第一期毕节市德溪建设开发投资有限公司城市地下综合管廊建设专项债券募集说明书_2766932252507409.txt
北京市基础设施投资有限公司,,16京投债01,2016-11-16,51,7,83205,3534,28,24,53,是,2016年第一期北京市基础设施投资有限公司公司债券募集说明书_2766216858041137.txt
水城县城市投资开发有限责任公司,,16水城城投债,2016-11-15,56,5,67949,3611,23,29,50,是,2016年水城县城市投资开发有限责任公司公司债券募集说明书_2765418345354581.txt
重庆市金潼工业建设投资有限公司,,16金潼债01,2016-11-15,51,1,73344,2799,22,23,35,是,2016年第一期重庆市金潼工业建设投资有限公司公司债券募集说明书_2765995682555826.txt
公司,,16柳州科技项目债,2016-11-15,59,2,79947,2928,20,26,41,是,2016年广西柳州汽车城-文化旅游科技体验园项目收益债券募集说明书_2765371694648964.txt
海安开发区建设投资有限公司,,中央国券登记机构、中央国债登债登记公司,2016-11-14,43,6,104426,3069,17,21,31,是,2016年海安开发区建设投资有限公司双创孵化专项债券募集说明书_2765194204541575.txt
株洲市湘江风光带建设开发有限公司,,15湘江建开债,2016-11-14,47,5,69990,3118,20,25,40,是,2015年株洲市湘江风光带建设开发有限公司公司债券募集说明书_2765171063061718.txt
昌吉城市建设投资发展有限责任公司,,16昌吉债,2016-11-14,53,3,81887,3007,20,25,41,是,2016年昌吉城市建设投资发展有限责任公司公司债券募集说明书_2765208719297828.txt
江苏大行临港产业投资有限公司,,16苏大行债,2016-11-14,58,2,84247,4137,21,33,50,是,2016年江苏大行临港产业投资有限公司双创孵化专项债券募集说明书_2762721254687518.txt
xiahb公司,,,2016-11-11,0,0,0,0,0,0,0,否,关于《2014年海安县开发区经济技术开发总公司企业债券募集说明书》有关事项的说明_2762566117351895.txt
xiahb公司,,,2016-11-11,0,0,0,0,0,0,0,否,关于《2014年海安县开发区经济技术开发总公司企业债券募集说明书》有关事项的说明_2762566384732107.txt
天门市城市建设投资有限公司,,16天门债,2016-11-11,34,1,64145,2738,19,22,36,是,2016天门市城市建设投资有限公司公司债券募集说明书_2761735136917134.txt
柳州东城投资开发有限公司,,16柳州东城小微债,2016-11-11,113,15,79051,5265,33,36,65,是,2016年柳州东城投资开发有限公司小微企业增信集合债券募集说明书_2761812478656468.txt
南京紫金资产管理有限公司,,,2016-11-10,89,16,128325,4121,25,33,50,是,南京紫金资产管理有限公司2016年公开发行公司债券募集说明书_2760889328516639.txt
广东省广晟资产经营有限公司,,16广晟债03,2016-11-09,71,5,115567,5528,38,44,82,是,2016年第三期广东省广晟资产经营有限公司公司债券募集说明书_2759363320556223.txt
国家电网公司,,本期债券,2016-11-09,99,5,123812,3789,20,27,57,是,国家电网公司公开发行2016年第一期公司债券募集说明书_2759253272736852.txt
国家电网公司,,本期债券,2016-11-09,99,5,123812,3789,20,27,57,是,国家电网公司公开发行2016年第一期公司债券募集说明书_2759247913034374.txt
中安消股份有限公司,,15中安消,2016-11-08,117,11,208872,6667,39,52,80,是,中安消2016年公开发行公司债券募集说明书（面向合格投资者）_600654_20161108_1.txt
金沙县建设投资集团有限公司,,16金沙债,2016-11-08,79,6,90302,3432,30,29,49,是,2016年金沙县建设投资集团有限公司公司债券募集说明书_2756647033279423.txt
中安消股份有限公司,,15中安消,2016-11-08,117,11,208872,6667,39,52,80,是,中安消股份有限公司2016年公开发行公司债券募集说明书_2759190270099245.txt
Administrator Typewriter 公司,,16泉州城投小微债,2016-11-07,127,11,65942,5139,38,36,60,是,2016年泉州市城建国有资产投资有限公司小微企业增信集合债券募集说明书_2755026079392613.txt
徐州高新技术产业开发区国有资产经营有限公司,,16徐高新,2016-11-07,52,1,78748,3642,22,28,45,是,2016年徐州高新技术产业开发区国有资产经营有限公司公司债券募集说明书_2756520131968314.txt
恒力集团有限公司,,,2016-11-04,154,12,168618,7941,41,66,108,是,恒力集团有限公司公开发行2016年第一期公司债券募集说明书_2755885120346758.txt
威海市临港国有资产经营管理有限公司,,16威海临港小微债,2016-11-04,108,6,58051,4785,30,34,63,是,2016年威海市临港国有资产经营管理有限公司小微企业增信集合债券募集说明书_2754950556542771.txt
汝州市鑫源投资有限公司,,16汝州鑫源债,2016-11-04,50,3,101582,3342,25,28,39,是,2016年汝州市鑫源投资有限公司公司债券募集说明书_2754918218453823.txt
无锡锡东新城建设发展有限公司,,16锡新城,2016-11-03,49,5,64417,3360,21,25,46,是,2016年无锡锡东新城建设发展有限公司公司债券募集说明书_2754753743820403.txt
四川简州城投有限公司,,16简州城投债,2016-11-02,30,5,75284,1821,12,14,25,是,2016年四川简州城投有限公司公司债券募集说明书_2754259350801708.txt
大连融强投资有限公司,,,2016-11-01,116,8,144531,5346,27,36,66,是,大连融强投资有限公司公开发行2016年公司债券募集说明书（面向合格投资者)_2753221117326130.txt
山东博润实业有限公司,,13博润债,2016-10-31,77,0,106437,3143,20,23,42,是,山东博润实业有限公司非公开发行2016年公司债券募集说明书_2750707503297794.txt
广西金融投资集团有限公司,,16桂金投债01,2016-10-27,113,6,72162,3742,26,26,55,是,2016年广西金融投资集团有限公司公司债券募集说明书_2749743599596389.txt
广西金融投资集团有限公司,,16桂金投债01,2016-10-27,113,6,72162,3742,26,26,55,是,2016年广西金融投资集团有限公司公司债券募集说明书_2749737492894336.txt
黔东南州凯宏资产运营有限责任公司,,16凯宏专项债,2016-10-27,83,6,108576,4956,29,37,72,是,2016年黔东南州凯宏资产运营有限责任公司养老产业专项债券募集说明书_2747866159738272.txt
扬州市广陵新城投资发展有限公司,,16扬州广陵债,2016-10-26,64,5,79002,3378,23,28,40,是,2016年扬州市广陵新城投资发展有限公司公司债券募集说明书_2746998972174317.txt
江苏凤凰出版传媒集团有限公司,,,2016-10-26,99,11,169698,8244,40,62,98,是,江苏凤凰出版传媒集团有限公司公开发行2016年可交换公司债券募集说明书（面向合格投资者）_2748017803986207.txt
武汉地铁集团有限公司,,16武汉地铁可续期01,2016-10-26,74,7,97519,4885,34,37,71,是,2016年第一期武汉地铁集团有限公司可续期公司债券募集说明书_2747472203508686.txt
公司,,16宁棚改项目债02,2016-10-25,51,5,87747,1910,17,16,27,是,2016年第二期宁乡县国有资产经营有限公司棚户区改造项目收益债券募集说明书_2747911178092448.txt
湘潭九华经济建设投资有限公司,,16九华双创债,2016-10-25,60,15,97535,2883,21,24,38,是,2016年湘潭九华经济建设投资有限公司双创孵化专项债券募集说明书_2747080117488989.txt
华泰汽车集团有限公司,,,2016-10-24,95,2,144964,7515,0,0,1,是,华泰汽车集团有限公司公开发行2016年公司债券募集说明书（第三期）（面向合格投资者）_2744698111317216.txt
恩施城市建设投资有限公司,,16恩施城投债,2016-10-24,61,8,101504,2735,17,23,38,是,2016年恩施城市建设投资有限公司公司债券募集说明书_2747012409309777.txt
芜湖市交通投资有限公司,,16芜湖交投专项债02,2016-10-21,101,3,95788,8178,48,57,104,是,2016年第二期芜湖市交通投资有限公司城市停车场建设专项债券募集说明书_2743717178384629.txt
瑞金市城市发展投资集团有限公司,,16瑞金债,2016-10-21,50,3,80020,3677,25,28,47,是,2016年瑞金市城市发展投资集团有限公司公司债券募集说明书_2743730545728278.txt
萧县建设投资有限责任公司,,16萧县建投债,2016-10-21,61,1,67749,4332,29,32,57,是,2016年萧县建设投资有限责任公司公司债券募集说明书_2743573332466013.txt
公司,,本次公司债券,2016-10-20,90,4,165650,7004,39,51,90,是,东方航空2016年公开发行公司债券募集说明书（面向合格投资者）（第一期）_600115_20161020_1.txt
潍坊滨海旅游集团有限公司,,16滨旅债,2016-10-20,47,5,93111,2744,24,21,45,是,2016年潍坊滨海旅游集团有限公司公司债券募集说明书_2742097148603139.txt
韶关市新鸿达城市投资经营有限公司,,16韶关债,2016-10-19,41,5,67890,4165,32,32,56,是,2016年韶关市新鸿达城市投资经营有限公司公司债券募集说明书_2742736121329168.txt
江苏天目湖（集团）有限公司,,,2016-10-19,69,6,109604,5616,30,43,68,是,江苏天目湖（集团）有限公司2016年公开发行公司债券募集说明书_2742094051173684.txt
南宁新技术产业建设公司,,16南宁建总债02,2016-10-19,64,7,91179,2360,17,20,26,是,2016年第二期南宁新技术产业建设开发总公司企业债券募集说明书_2742100073934167.txt
无锡市太湖新城发展集团有限公司,,16太湖发展债02,2016-10-19,73,5,108836,5434,32,40,66,是,2016年第二期无锡市太湖新城发展集团有限公司公司债券募集说明书_2741956355011200.txt
镇江新区城市建设投资有限公司,,16镇新停车场专项债,2016-10-19,71,6,113557,4326,29,28,60,是,镇江新区城市建设投资有限公司2016年城市停车场建设专项债券募集说明书_2741919295334326.txt
嘉兴市湘家荡发展投资集团有限公司,,16嘉湘集团02,2016-10-19,42,6,68214,3824,26,28,52,是,2016年第二期嘉兴市湘家荡发展投资集团有限公司公司债券募集说明书_2741961850609069.txt
海航集团有限公司,,16海航集团可续期债02,2016-10-19,97,3,114705,5902,37,44,70,是,2016年第二期海航集团有限公司可续期公司债券募集说明书_2741883351126862.txt
济宁市市中区城建投资有限公司,,15中区城建债,2016-10-19,61,3,69091,4231,29,31,54,是,2016年济宁市市中区城建投资有限公司地下综合管廊专项债券募集说明书_2741943011125509.txt
广饶县经济发展投资有限公司,,16广饶经投债,2016-10-19,67,3,96590,5283,31,39,72,是,2016年广饶县经济发展投资有限公司公司债券募集说明书_2741021518754785.txt
湖北省鄂西生态文化旅游圈投资有限公司,,16鄂旅投债,2016-10-19,34,6,92193,2528,19,18,34,是,2016年湖北省鄂西生态文化旅游圈投资有限公司公司债券募集说明书_2741087214390283.txt
宁德市交通投资集团有限公司,,16宁德交投债01,2016-10-19,41,4,108547,2374,16,21,32,是,2016年第一期宁德市交通投资集团有限公司公司债券募集说明书_2738384267764842.txt
宁夏建材集团股份有限公司,,,2016-10-18,85,9,145339,7912,49,54,99,是,宁夏建材2016年公开发行公司债券募集说明书（面向合格投资者）_600449_20161018_1.txt
宁夏建材集团股份有限公司,,,2016-10-18,85,9,145339,7912,49,54,99,是,宁夏建材集团股份有限公司2016年公开发行公司债券募集说明书_2741249250652783.txt
江苏省海外企业集团有限公司,,,2016-10-18,171,11,178935,7317,37,53,93,是,江苏省海外企业集团有限公司2016年面向合格投资者公开发行公司债券募集说明书_2737778663038860.txt
江苏瀛洲发展集团有限公司,,16瀛洲债,2016-10-18,50,4,70484,2805,19,22,38,是,2016年江苏瀛洲发展集团有限公司公司债券募集说明书_2741097051699409.txt
四川龙阳天府新区建设投资有限公司,,16龙建投债,2016-10-14,59,6,67357,4688,31,37,67,是,2016年四川龙阳天府新区建设投资有限公司公司债券募集说明书_2736029133842731.txt
金湖县国有资产经营投资有限责任公司,,16金湖债,2016-10-14,63,9,86449,3577,23,27,43,是,2016年金湖县国有资产经营投资有限责任公司公司债券募集说明书_2723759719237051.txt
发行人董事会声明 发行人董事会公司,,16大洼临港债,2016-10-13,40,6,52628,2001,17,18,27,是,2016年大洼县临港生态新城投资建设发展有限公司养老产业专项债券募集说明书_2737543746476555.txt
蕲春县国建投资有限公司,,16蕲春债,2016-10-13,56,3,76585,6058,35,48,71,是,2016年蕲春县国建投资有限公司公司债券募集说明书_2737677431361014.txt
新区经济技术发展有限公司,,16马经发债02,2016-10-13,35,3,82534,1988,17,17,27,是,2016年第二期马鞍山南部承接产业转移新区经济技术发展有限公司公司债券募集说明书_2737538746157490.txt
建设投资开发集团有限公司,,15天心02,2016-10-12,57,3,78304,4609,29,31,61,是,2015年第二期长沙天心城市建设投资开发集团有限公司公司债券募集说明书_2735895113904476.txt
大冶市城市建设投资开发有限公司,,Shibor,2016-10-10,74,5,91167,5665,36,42,76,是,2016年第二期大冶市城市建设投资开发有限公司公司债券募集说明书_2725622123290145.txt
贵州省凯里城镇建设投资有限公司,,16凯里城投专项债,2016-09-30,37,3,76420,3842,23,25,54,是,2016年贵州省凯里城镇建设投资有限公司城市停车场建设专项债券募集说明书_2726343339991112.txt
市城东新城建设有限公司,,16诸暨城东债,2016-09-30,83,9,85987,3861,24,28,46,是,2016年诸暨市城东新城建设有限公司公司债券募集说明书_2724892779150741.txt
博天环境集团股份有限公司,,,2016-09-30,97,7,198727,4772,28,38,55,是,博天环境集团股份有限公司2016年公开发行绿色公司债券募集说明书_2725604669801969.txt
福城市建设投资有限公司,,16开福城投债02,2016-09-29,61,5,56968,3580,24,27,45,是,2016年第二期长沙开福城市建设投资有限公司公司债券募集说明书_2722998845055439.txt
祥源控股集团有限责任公司,,,2016-09-27,96,11,158504,8035,37,59,97,是,祥源控股集团有限责任公司公开发行2016年公司债券募集说明书（面向合格投资者）_2723071797884458.txt
重庆机电股份有限公司,机电股份,,2016-09-27,124,11,197850,7364,37,47,108,是,重庆机电股份有限公司公开发行2016年公司债券募集说明书（面向合格投资者）_2723107251434330.txt
凤城市现代产业园区开发建设投资有限公司,,15凤城债,2016-09-26,61,7,71873,4128,29,33,49,是,2015年凤城市现代产业园区开发建设投资有限公司公司债券募集说明书_2719607770397243.txt
中国通用技术（集团）控股有限责任公司,,,2016-09-23,174,9,213709,6610,33,50,80,是,中国通用技术（集团）控股有限责任公司2016年公开发行公司债券募集说明书（第一期）_2719568556899602.txt
中国通用技术（集团）控股有限责任公司,,,2016-09-23,174,9,213709,6610,33,50,80,是,中国通用技术（集团）控股有限责任公司2016年公开发行公司债券募集说明书（第一期）_2719566188428919.txt
